att_date,[01]usi_id,[01]grade_level,[156]att_code,[156]description,Campus
9/18/2014,6165357721,6,P,Present and On Time,WP
9/18/2014,7171247133,6,P,Present and On Time,WP
9/18/2014,7171247133,6,P,Present and On Time,WP
9/18/2014,5615965879,6,T,Tardy,WP
9/18/2014,5615965879,6,T,Tardy,WP
9/18/2014,3397415672,6,P,Present and On Time,WP
9/18/2014,3397415672,6,P,Present and On Time,WP
9/18/2014,2737876374,6,P,Present and On Time,WP
9/18/2014,2737876374,6,P,Present and On Time,WP
9/18/2014,5312057891,6,P,Present and On Time,WP
9/18/2014,5312057891,6,P,Present and On Time,WP
9/18/2014,1547898728,6,P,Present and On Time,WP
9/18/2014,1547898728,6,P,Present and On Time,WP
9/18/2014,7304905278,6,P,Present and On Time,WP
9/18/2014,7304905278,6,P,Present and On Time,WP
9/18/2014,9959099891,6,T,Tardy,WP
9/18/2014,9959099891,6,T,Tardy,WP
9/18/2014,3659686677,6,P,Present and On Time,WP
9/18/2014,3659686677,6,P,Present and On Time,WP
9/18/2014,2708717324,6,P,Present and On Time,WP
9/18/2014,2708717324,6,P,Present and On Time,WP
9/18/2014,9122846242,6,P,Present and On Time,WP
9/18/2014,9122846242,6,P,Present and On Time,WP
9/18/2014,4749680826,6,P,Present and On Time,WP
9/18/2014,4749680826,6,P,Present and On Time,WP
9/18/2014,1320534435,6,P,Present and On Time,WP
9/18/2014,1320534435,6,P,Present and On Time,WP
9/18/2014,3793646874,6,P,Present and On Time,WP
9/18/2014,3793646874,6,P,Present and On Time,WP
9/18/2014,4550638577,6,T,Tardy,WP
9/18/2014,4550638577,6,T,Tardy,WP
9/18/2014,3351765307,6,P,Present and On Time,WP
9/18/2014,3351765307,6,P,Present and On Time,WP
9/18/2014,4287800793,6,P,Present and On Time,WP
9/18/2014,4287800793,6,P,Present and On Time,WP
9/18/2014,5469979911,6,P,Present and On Time,WP
9/18/2014,5469979911,6,P,Present and On Time,WP
9/18/2014,5591978541,6,P,Present and On Time,WP
9/18/2014,5591978541,6,P,Present and On Time,WP
9/18/2014,1237088286,6,P,Present and On Time,WP
9/18/2014,1237088286,6,P,Present and On Time,WP
9/18/2014,9203026421,6,P,Present and On Time,WP
9/18/2014,9203026421,6,P,Present and On Time,WP
9/18/2014,1679932438,0,P,Present and On Time,MS
9/18/2014,1679932438,0,P,Present and On Time,MS
9/18/2014,5987622816,0,P,Present and On Time,MS
9/18/2014,5987622816,0,P,Present and On Time,MS
9/18/2014,6362734683,0,P,Present and On Time,MS
9/18/2014,6362734683,0,P,Present and On Time,MS
9/18/2014,7782939518,0,P,Present and On Time,MS
9/18/2014,7782939518,0,P,Present and On Time,MS
9/18/2014,4898152252,0,P,Present and On Time,MS
9/18/2014,4898152252,0,P,Present and On Time,MS
9/18/2014,9482276841,0,P,Present and On Time,MS
9/18/2014,9482276841,0,P,Present and On Time,MS
9/18/2014,5143856248,0,P,Present and On Time,MS
9/18/2014,5143856248,0,P,Present and On Time,MS
9/18/2014,4186458847,0,P,Present and On Time,MS
9/18/2014,4186458847,0,P,Present and On Time,MS
9/18/2014,9695983863,0,P,Present and On Time,MS
9/18/2014,9695983863,0,P,Present and On Time,MS
9/18/2014,6885615897,0,P,Present and On Time,MS
9/18/2014,6885615897,0,P,Present and On Time,MS
9/18/2014,3786793573,0,P,Present and On Time,MS
9/18/2014,3786793573,0,P,Present and On Time,MS
9/18/2014,3936885147,0,P,Present and On Time,MS
9/18/2014,3936885147,0,P,Present and On Time,MS
9/18/2014,2344114319,0,P,Present and On Time,MS
9/18/2014,2344114319,0,P,Present and On Time,MS
9/18/2014,9149513656,0,P,Present and On Time,MS
9/18/2014,9149513656,0,P,Present and On Time,MS
9/18/2014,3590592788,0,P,Present and On Time,MS
9/18/2014,3590592788,0,P,Present and On Time,MS
9/18/2014,1493697269,0,P,Present and On Time,MS
9/18/2014,1493697269,0,P,Present and On Time,MS
9/18/2014,8886473770,0,P,Present and On Time,MS
9/18/2014,8886473770,0,P,Present and On Time,MS
9/18/2014,5479174924,0,P,Present and On Time,MS
9/18/2014,5479174924,0,P,Present and On Time,MS
9/18/2014,4118491591,0,P,Present and On Time,MS
9/18/2014,4118491591,0,P,Present and On Time,MS
9/18/2014,4551522449,0,P,Present and On Time,MS
9/18/2014,4551522449,0,P,Present and On Time,MS
9/18/2014,5912292894,0,P,Present and On Time,MS
9/18/2014,5912292894,0,P,Present and On Time,MS
9/18/2014,3194579371,0,P,Present and On Time,MS
9/18/2014,3194579371,0,P,Present and On Time,MS
9/18/2014,6725276431,0,P,Present and On Time,MS
9/18/2014,6725276431,0,P,Present and On Time,MS
9/18/2014,4425419118,8,P,Present and On Time,WP
9/18/2014,4425419118,8,P,Present and On Time,WP
9/18/2014,3815407268,8,P,Present and On Time,WP
9/18/2014,3815407268,8,P,Present and On Time,WP
9/18/2014,9323448729,8,P,Present and On Time,WP
9/18/2014,9323448729,8,P,Present and On Time,WP
9/18/2014,4491063450,8,P,Present and On Time,WP
9/18/2014,4491063450,8,P,Present and On Time,WP
9/18/2014,9254440069,8,P,Present and On Time,WP
9/18/2014,9254440069,8,P,Present and On Time,WP
9/18/2014,2196858360,8,P,Present and On Time,WP
9/18/2014,2196858360,8,P,Present and On Time,WP
9/18/2014,1498601170,8,P,Present and On Time,WP
9/18/2014,1498601170,8,P,Present and On Time,WP
9/18/2014,1365019665,8,P,Present and On Time,WP
9/18/2014,1365019665,8,P,Present and On Time,WP
9/18/2014,1375256686,8,P,Present and On Time,WP
9/18/2014,1375256686,8,P,Present and On Time,WP
9/18/2014,7165553634,8,P,Present and On Time,WP
9/18/2014,7165553634,8,P,Present and On Time,WP
9/18/2014,2642657432,8,P,Present and On Time,WP
9/18/2014,2642657432,8,P,Present and On Time,WP
9/18/2014,2046296226,8,T,Tardy,WP
9/18/2014,2046296226,8,T,Tardy,WP
9/18/2014,1797712006,8,P,Present and On Time,WP
9/18/2014,1797712006,8,P,Present and On Time,WP
9/18/2014,2019448186,8,T,Tardy,WP
9/18/2014,2019448186,8,T,Tardy,WP
9/18/2014,5740484723,8,P,Present and On Time,WP
9/18/2014,5740484723,8,P,Present and On Time,WP
9/18/2014,2973260260,8,P,Present and On Time,WP
9/18/2014,2973260260,8,P,Present and On Time,WP
9/18/2014,4463293570,8,P,Present and On Time,WP
9/18/2014,4463293570,8,P,Present and On Time,WP
9/18/2014,6759961582,8,P,Present and On Time,WP
9/18/2014,6759961582,8,P,Present and On Time,WP
9/18/2014,2884746210,8,P,Present and On Time,WP
9/18/2014,2884746210,8,P,Present and On Time,WP
9/18/2014,2755874956,8,P,Present and On Time,WP
9/18/2014,2755874956,8,P,Present and On Time,WP
9/18/2014,8291758272,7,P,Present and On Time,WP
9/18/2014,8291758272,7,P,Present and On Time,WP
9/18/2014,6505981969,7,P,Present and On Time,WP
9/18/2014,6505981969,7,P,Present and On Time,WP
9/18/2014,7532885659,7,P,Present and On Time,WP
9/18/2014,7532885659,7,P,Present and On Time,WP
9/18/2014,6084397314,7,T,Tardy,WP
9/18/2014,6084397314,7,T,Tardy,WP
9/18/2014,4531931696,7,T,Tardy,WP
9/18/2014,4531931696,7,T,Tardy,WP
9/18/2014,7462872773,7,X,Excused Absent,WP
9/18/2014,7462872773,7,X,Excused Absent,WP
9/18/2014,3931232287,7,P,Present and On Time,WP
9/18/2014,3931232287,7,P,Present and On Time,WP
9/18/2014,1904814075,7,P,Present and On Time,WP
9/18/2014,1904814075,7,P,Present and On Time,WP
9/18/2014,8670672194,7,P,Present and On Time,WP
9/18/2014,8670672194,7,P,Present and On Time,WP
9/18/2014,7115235034,7,P,Present and On Time,WP
9/18/2014,7115235034,7,P,Present and On Time,WP
9/18/2014,1029603014,7,T,Tardy,WP
9/18/2014,1029603014,7,T,Tardy,WP
9/18/2014,6892416683,7,P,Present and On Time,WP
9/18/2014,6892416683,7,P,Present and On Time,WP
9/18/2014,4040549404,7,P,Present and On Time,WP
9/18/2014,4040549404,7,P,Present and On Time,WP
9/18/2014,2112269366,7,P,Present and On Time,WP
9/18/2014,2112269366,7,P,Present and On Time,WP
9/18/2014,5115648041,7,P,Present and On Time,WP
9/18/2014,5115648041,7,P,Present and On Time,WP
9/18/2014,4610909148,7,P,Present and On Time,WP
9/18/2014,4610909148,7,P,Present and On Time,WP
9/18/2014,4726140262,7,A,Absent,WP
9/18/2014,4726140262,7,A,Absent,WP
9/18/2014,6346975331,7,P,Present and On Time,WP
9/18/2014,6346975331,7,P,Present and On Time,WP
9/18/2014,2667785185,7,P,Present and On Time,WP
9/18/2014,2667785185,7,P,Present and On Time,WP
9/18/2014,2183562965,8,P,Present and On Time,WP
9/18/2014,2183562965,8,P,Present and On Time,WP
9/18/2014,1381533558,8,P,Present and On Time,WP
9/18/2014,1381533558,8,P,Present and On Time,WP
9/18/2014,1941923535,8,P,Present and On Time,WP
9/18/2014,1941923535,8,P,Present and On Time,WP
9/18/2014,6368435941,8,P,Present and On Time,WP
9/18/2014,6368435941,8,P,Present and On Time,WP
9/18/2014,2077839871,8,P,Present and On Time,WP
9/18/2014,2077839871,8,P,Present and On Time,WP
9/18/2014,6043437840,8,P,Present and On Time,WP
9/18/2014,6043437840,8,P,Present and On Time,WP
9/18/2014,3962632027,8,P,Present and On Time,WP
9/18/2014,3962632027,8,P,Present and On Time,WP
9/18/2014,8544366461,8,P,Present and On Time,WP
9/18/2014,8544366461,8,P,Present and On Time,WP
9/18/2014,3729735624,8,P,Present and On Time,WP
9/18/2014,3729735624,8,P,Present and On Time,WP
9/18/2014,7704817117,8,P,Present and On Time,WP
9/18/2014,7704817117,8,P,Present and On Time,WP
9/18/2014,5792816716,8,P,Present and On Time,WP
9/18/2014,5792816716,8,P,Present and On Time,WP
9/18/2014,7050173602,8,P,Present and On Time,WP
9/18/2014,7050173602,8,P,Present and On Time,WP
9/18/2014,1136127828,8,P,Present and On Time,WP
9/18/2014,1136127828,8,P,Present and On Time,WP
9/18/2014,5137463925,8,P,Present and On Time,WP
9/18/2014,5137463925,8,P,Present and On Time,WP
9/18/2014,6718317926,8,P,Present and On Time,WP
9/18/2014,6718317926,8,P,Present and On Time,WP
9/18/2014,8453862588,8,P,Present and On Time,WP
9/18/2014,8453862588,8,P,Present and On Time,WP
9/18/2014,1039535803,8,P,Present and On Time,WP
9/18/2014,1039535803,8,P,Present and On Time,WP
9/18/2014,4949794766,8,P,Present and On Time,WP
9/18/2014,4949794766,8,P,Present and On Time,WP
9/18/2014,3226786876,8,P,Present and On Time,WP
9/18/2014,3226786876,8,P,Present and On Time,WP
9/18/2014,6454823294,1,P,Present and On Time,MS
9/18/2014,6454823294,1,P,Present and On Time,MS
9/18/2014,2424127581,1,P,Present and On Time,MS
9/18/2014,2424127581,1,P,Present and On Time,MS
9/18/2014,4266824653,1,P,Present and On Time,MS
9/18/2014,4266824653,1,P,Present and On Time,MS
9/11/2014,7703312209,3,P,Present and On Time,MS
9/11/2014,7703312209,3,P,Present and On Time,MS
9/11/2014,2395028224,3,P,Present and On Time,MS
9/11/2014,2395028224,3,P,Present and On Time,MS
9/11/2014,6794499904,3,P,Present and On Time,MS
9/11/2014,6794499904,3,P,Present and On Time,MS
9/11/2014,4812516715,3,P,Present and On Time,MS
9/11/2014,4812516715,3,P,Present and On Time,MS
9/11/2014,6142872951,3,T,Tardy,MS
9/11/2014,6142872951,3,T,Tardy,MS
9/11/2014,1091789436,3,P,Present and On Time,MS
9/11/2014,1091789436,3,P,Present and On Time,MS
9/11/2014,9983173312,3,P,Present and On Time,MS
9/11/2014,9983173312,3,P,Present and On Time,MS
9/11/2014,5086988232,2,P,Present and On Time,MS
9/11/2014,5086988232,2,P,Present and On Time,MS
9/11/2014,8678165715,2,P,Present and On Time,MS
9/11/2014,8678165715,2,P,Present and On Time,MS
9/11/2014,8158917144,2,P,Present and On Time,MS
9/11/2014,8158917144,2,P,Present and On Time,MS
9/11/2014,7972260973,2,P,Present and On Time,MS
9/11/2014,7972260973,2,P,Present and On Time,MS
9/11/2014,2117465331,2,P,Present and On Time,MS
9/11/2014,2117465331,2,P,Present and On Time,MS
9/11/2014,3603126784,2,T,Tardy,MS
9/11/2014,3603126784,2,T,Tardy,MS
9/11/2014,7412202146,2,P,Present and On Time,MS
9/11/2014,7412202146,2,P,Present and On Time,MS
9/11/2014,6565319022,2,P,Present and On Time,MS
9/11/2014,6565319022,2,P,Present and On Time,MS
9/11/2014,3748804894,2,P,Present and On Time,MS
9/11/2014,3748804894,2,P,Present and On Time,MS
9/11/2014,4289748996,2,T,Tardy,MS
9/11/2014,4289748996,2,T,Tardy,MS
9/11/2014,2611448073,2,P,Present and On Time,MS
9/11/2014,2611448073,2,P,Present and On Time,MS
9/11/2014,6991895996,2,P,Present and On Time,MS
9/11/2014,6991895996,2,P,Present and On Time,MS
9/11/2014,1693451433,2,P,Present and On Time,MS
9/11/2014,1693451433,2,P,Present and On Time,MS
9/11/2014,4397896006,2,P,Present and On Time,MS
9/11/2014,4397896006,2,P,Present and On Time,MS
9/11/2014,9548047291,2,P,Present and On Time,MS
9/11/2014,9548047291,2,P,Present and On Time,MS
9/11/2014,6483904467,2,P,Present and On Time,MS
9/11/2014,6483904467,2,P,Present and On Time,MS
9/11/2014,8138584709,2,T,Tardy,MS
9/11/2014,8138584709,2,T,Tardy,MS
9/11/2014,2099418109,2,P,Present and On Time,MS
9/11/2014,2099418109,2,P,Present and On Time,MS
9/11/2014,2009163307,2,P,Present and On Time,MS
9/11/2014,2009163307,2,P,Present and On Time,MS
9/11/2014,7283325218,3,P,Present and On Time,MS
9/11/2014,7283325218,3,P,Present and On Time,MS
9/11/2014,8276879790,3,P,Present and On Time,MS
9/11/2014,8276879790,3,P,Present and On Time,MS
9/11/2014,1209873419,3,P,Present and On Time,MS
9/11/2014,1209873419,3,P,Present and On Time,MS
9/11/2014,1725635199,3,P,Present and On Time,MS
9/11/2014,1725635199,3,P,Present and On Time,MS
9/11/2014,6424151966,3,P,Present and On Time,MS
9/11/2014,6424151966,3,P,Present and On Time,MS
9/11/2014,5191435578,3,P,Present and On Time,MS
9/11/2014,5191435578,3,P,Present and On Time,MS
9/11/2014,6237154914,3,P,Present and On Time,MS
9/11/2014,6237154914,3,P,Present and On Time,MS
9/11/2014,1475439557,3,P,Present and On Time,MS
9/11/2014,1475439557,3,P,Present and On Time,MS
9/11/2014,4163876324,3,P,Present and On Time,MS
9/11/2014,4163876324,3,P,Present and On Time,MS
9/11/2014,4334219851,3,P,Present and On Time,MS
9/11/2014,4334219851,3,P,Present and On Time,MS
9/11/2014,9977674155,3,P,Present and On Time,MS
9/11/2014,9977674155,3,P,Present and On Time,MS
9/11/2014,9651724898,3,P,Present and On Time,MS
9/11/2014,9651724898,3,P,Present and On Time,MS
9/11/2014,1607436187,3,P,Present and On Time,MS
9/11/2014,1607436187,3,P,Present and On Time,MS
9/11/2014,9386875262,3,P,Present and On Time,MS
9/11/2014,9386875262,3,P,Present and On Time,MS
9/11/2014,7853273436,3,P,Present and On Time,MS
9/11/2014,7853273436,3,P,Present and On Time,MS
9/11/2014,8854977878,3,P,Present and On Time,MS
9/11/2014,8854977878,3,P,Present and On Time,MS
9/11/2014,6680432885,3,P,Present and On Time,MS
9/11/2014,6680432885,3,P,Present and On Time,MS
9/11/2014,9751470546,3,P,Present and On Time,MS
9/11/2014,9751470546,3,P,Present and On Time,MS
9/11/2014,7103642841,3,P,Present and On Time,MS
9/11/2014,7103642841,3,P,Present and On Time,MS
9/11/2014,4037113491,3,P,Present and On Time,MS
9/11/2014,4037113491,3,P,Present and On Time,MS
9/11/2014,6592937685,3,P,Present and On Time,MS
9/11/2014,6592937685,3,P,Present and On Time,MS
9/11/2014,8553458275,0,P,Present and On Time,MS
9/11/2014,8553458275,0,P,Present and On Time,MS
9/11/2014,7399167435,0,T,Tardy,MS
9/11/2014,7399167435,0,T,Tardy,MS
9/11/2014,2413481141,0,P,Present and On Time,MS
9/11/2014,2413481141,0,P,Present and On Time,MS
9/11/2014,8397491643,0,P,Present and On Time,MS
9/11/2014,8397491643,0,P,Present and On Time,MS
9/11/2014,1695785274,0,P,Present and On Time,MS
9/11/2014,1695785274,0,P,Present and On Time,MS
9/11/2014,3841464572,0,P,Present and On Time,MS
9/11/2014,3841464572,0,P,Present and On Time,MS
9/11/2014,1845511972,0,P,Present and On Time,MS
9/11/2014,1845511972,0,P,Present and On Time,MS
9/11/2014,4279257264,0,T,Tardy,MS
9/11/2014,4279257264,0,T,Tardy,MS
9/11/2014,5224599415,0,P,Present and On Time,MS
9/11/2014,5224599415,0,P,Present and On Time,MS
9/11/2014,9271563166,0,P,Present and On Time,MS
9/11/2014,9271563166,0,P,Present and On Time,MS
9/11/2014,5357739536,0,X,Excused Absent,MS
9/11/2014,5357739536,0,X,Excused Absent,MS
9/11/2014,1696728711,0,P,Present and On Time,MS
9/11/2014,1696728711,0,P,Present and On Time,MS
9/11/2014,3139406902,0,P,Present and On Time,MS
9/11/2014,3139406902,0,P,Present and On Time,MS
9/11/2014,3829955936,0,P,Present and On Time,MS
9/11/2014,3829955936,0,P,Present and On Time,MS
9/11/2014,7693995196,0,P,Present and On Time,MS
9/11/2014,7693995196,0,P,Present and On Time,MS
9/11/2014,7968172072,0,P,Present and On Time,MS
9/11/2014,7968172072,0,P,Present and On Time,MS
9/11/2014,8692727237,0,P,Present and On Time,MS
9/11/2014,8692727237,0,P,Present and On Time,MS
9/11/2014,6953682728,0,P,Present and On Time,MS
9/11/2014,6953682728,0,P,Present and On Time,MS
9/11/2014,4897147441,0,P,Present and On Time,MS
9/11/2014,4897147441,0,P,Present and On Time,MS
9/11/2014,4288378591,0,P,Present and On Time,MS
9/11/2014,4288378591,0,P,Present and On Time,MS
9/11/2014,2612598952,0,P,Present and On Time,MS
9/11/2014,2612598952,0,P,Present and On Time,MS
9/11/2014,1981166424,0,X,Excused Absent,MS
9/11/2014,1981166424,0,X,Excused Absent,MS
9/11/2014,7050173602,8,P,Present and On Time,WP
9/11/2014,7050173602,8,P,Present and On Time,WP
9/11/2014,4261135175,1,P,Present and On Time,MS
9/11/2014,4261135175,1,P,Present and On Time,MS
9/11/2014,2944669664,1,P,Present and On Time,MS
9/11/2014,2944669664,1,P,Present and On Time,MS
9/11/2014,3894942355,1,P,Present and On Time,MS
9/11/2014,3894942355,1,P,Present and On Time,MS
9/11/2014,9129765951,1,X,Excused Absent,MS
9/11/2014,9129765951,1,X,Excused Absent,MS
9/11/2014,7279616763,1,P,Present and On Time,MS
9/11/2014,7279616763,1,P,Present and On Time,MS
9/11/2014,6751922922,1,P,Present and On Time,MS
9/11/2014,6751922922,1,P,Present and On Time,MS
9/11/2014,4188565594,1,P,Present and On Time,MS
9/11/2014,4188565594,1,P,Present and On Time,MS
9/11/2014,8455868848,1,P,Present and On Time,MS
9/11/2014,8455868848,1,P,Present and On Time,MS
9/11/2014,2823874127,1,P,Present and On Time,MS
9/11/2014,2823874127,1,P,Present and On Time,MS
9/11/2014,2138762823,1,P,Present and On Time,MS
9/11/2014,2138762823,1,P,Present and On Time,MS
9/11/2014,8636749013,1,P,Present and On Time,MS
9/11/2014,8636749013,1,P,Present and On Time,MS
9/11/2014,3855800712,1,P,Present and On Time,MS
9/11/2014,3855800712,1,P,Present and On Time,MS
9/11/2014,8228549199,1,P,Present and On Time,MS
9/11/2014,8228549199,1,P,Present and On Time,MS
9/11/2014,9764366392,1,P,Present and On Time,MS
9/11/2014,9764366392,1,P,Present and On Time,MS
9/11/2014,8381618592,1,T,Tardy,MS
9/11/2014,8381618592,1,T,Tardy,MS
9/11/2014,8557594321,1,P,Present and On Time,MS
9/11/2014,8557594321,1,P,Present and On Time,MS
9/11/2014,6158896699,1,P,Present and On Time,MS
9/11/2014,6158896699,1,P,Present and On Time,MS
9/11/2014,7758921299,1,T,Tardy,MS
9/11/2014,7758921299,1,T,Tardy,MS
9/11/2014,2877818764,1,P,Present and On Time,MS
9/11/2014,2877818764,1,P,Present and On Time,MS
9/11/2014,4259381539,1,P,Present and On Time,MS
9/11/2014,4259381539,1,P,Present and On Time,MS
9/11/2014,6278405642,4,P,Present and On Time,WP
9/11/2014,6278405642,4,P,Present and On Time,WP
9/11/2014,1240559358,4,P,Present and On Time,WP
9/11/2014,1240559358,4,P,Present and On Time,WP
9/11/2014,3258521148,4,P,Present and On Time,WP
9/11/2014,3258521148,4,P,Present and On Time,WP
9/11/2014,9165231570,4,P,Present and On Time,WP
9/11/2014,9165231570,4,P,Present and On Time,WP
9/11/2014,4362311825,4,P,Present and On Time,WP
9/11/2014,4362311825,4,P,Present and On Time,WP
9/11/2014,9234640359,4,P,Present and On Time,WP
9/11/2014,9234640359,4,P,Present and On Time,WP
9/11/2014,5829271815,4,P,Present and On Time,WP
9/11/2014,5829271815,4,P,Present and On Time,WP
9/11/2014,4341283723,4,P,Present and On Time,WP
9/11/2014,4341283723,4,P,Present and On Time,WP
9/11/2014,1623662877,4,P,Present and On Time,WP
9/11/2014,1623662877,4,P,Present and On Time,WP
9/11/2014,8386194303,4,P,Present and On Time,WP
9/11/2014,8386194303,4,P,Present and On Time,WP
9/11/2014,6331701460,4,P,Present and On Time,WP
9/11/2014,6331701460,4,P,Present and On Time,WP
9/11/2014,1869473816,4,P,Present and On Time,WP
9/11/2014,1869473816,4,P,Present and On Time,WP
9/11/2014,3538408817,4,P,Present and On Time,WP
9/11/2014,3538408817,4,P,Present and On Time,WP
9/11/2014,5963923115,4,P,Present and On Time,WP
9/11/2014,5963923115,4,P,Present and On Time,WP
9/11/2014,1173940427,4,P,Present and On Time,WP
9/11/2014,1173940427,4,P,Present and On Time,WP
9/11/2014,1900329115,4,P,Present and On Time,WP
9/11/2014,1900329115,4,P,Present and On Time,WP
9/11/2014,3415984605,4,P,Present and On Time,WP
9/11/2014,3415984605,4,P,Present and On Time,WP
9/11/2014,2629241245,4,P,Present and On Time,WP
9/11/2014,2629241245,4,P,Present and On Time,WP
9/11/2014,9278026575,4,P,Present and On Time,WP
9/11/2014,9278026575,4,P,Present and On Time,WP
9/11/2014,6575203779,2,T,Tardy,MS
